Finish Load the Training data and labels!!!
Finish Load the Training data and labels!!!
Train Epoch: 1 [10000/146292 (7%)]	Loss: 2.962062, Accu: 22.00%
Train Epoch: 66 [70000/146292 (48%)]	Loss: 0.214891, Accu: 98.00%
Train Epoch: 66 [80000/146292 (55%)]	Loss: 0.030051, Accu: 100.00%
Train Epoch: 66 [90000/146292 (62%)]	Loss: 0.146347, Accu: 94.00%
Train Epoch: 66 [100000/146292 (68%)]	Loss: 0.456201, Accu: 88.00%
Train Epoch: 66 [110000/146292 (75%)]	Loss: 0.402680, Accu: 88.00%
Train Epoch: 66 [120000/146292 (82%)]	Loss: 0.095628, Accu: 96.00%
Train Epoch: 66 [130000/146292 (89%)]	Loss: 0.064579, Accu: 100.00%
Train Epoch: 66 [140000/146292 (96%)]	Loss: 0.194465, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1285, Accuracy: 31.15%

Train Epoch: 67 [10000/146292 (7%)]	Loss: 0.161389, Accu: 96.00%
Train Epoch: 67 [20000/146292 (14%)]	Loss: 0.267592, Accu: 88.00%
Train Epoch: 67 [30000/146292 (21%)]	Loss: 0.023882, Accu: 100.00%
Train Epoch: 67 [40000/146292 (27%)]	Loss: 0.204768, Accu: 92.00%
Train Epoch: 67 [50000/146292 (34%)]	Loss: 0.172731, Accu: 92.00%
Train Epoch: 67 [60000/146292 (41%)]	Loss: 0.119704, Accu: 94.00%
Train Epoch: 67 [70000/146292 (48%)]	Loss: 0.108389, Accu: 96.00%
Train Epoch: 67 [80000/146292 (55%)]	Loss: 0.097271, Accu: 98.00%
Train Epoch: 67 [90000/146292 (62%)]	Loss: 0.234796, Accu: 94.00%
Train Epoch: 67 [100000/146292 (68%)]	Loss: 0.089443, Accu: 94.00%
Train Epoch: 67 [110000/146292 (75%)]	Loss: 0.344330, Accu: 88.00%
Train Epoch: 67 [120000/146292 (82%)]	Loss: 0.207568, Accu: 92.00%
Train Epoch: 67 [130000/146292 (89%)]	Loss: 0.238923, Accu: 94.00%
Train Epoch: 67 [140000/146292 (96%)]	Loss: 0.185483, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1311, Accuracy: 31.91%

Train Epoch: 68 [10000/146292 (7%)]	Loss: 0.118820, Accu: 96.00%
Train Epoch: 68 [20000/146292 (14%)]	Loss: 0.068774, Accu: 98.00%
Train Epoch: 68 [30000/146292 (21%)]	Loss: 0.375234, Accu: 92.00%
Train Epoch: 68 [40000/146292 (27%)]	Loss: 0.133987, Accu: 96.00%
Train Epoch: 68 [50000/146292 (34%)]	Loss: 0.066512, Accu: 98.00%
Train Epoch: 68 [60000/146292 (41%)]	Loss: 0.047895, Accu: 98.00%
Train Epoch: 68 [70000/146292 (48%)]	Loss: 0.077564, Accu: 96.00%
Train Epoch: 68 [80000/146292 (55%)]	Loss: 0.113909, Accu: 92.00%
Train Epoch: 68 [90000/146292 (62%)]	Loss: 0.191497, Accu: 94.00%
Train Epoch: 68 [100000/146292 (68%)]	Loss: 0.124263, Accu: 98.00%
Train Epoch: 68 [110000/146292 (75%)]	Loss: 0.097415, Accu: 98.00%
Train Epoch: 68 [120000/146292 (82%)]	Loss: 0.269417, Accu: 90.00%
Train Epoch: 68 [130000/146292 (89%)]	Loss: 0.080679, Accu: 98.00%
Train Epoch: 68 [140000/146292 (96%)]	Loss: 0.145310, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1275, Accuracy: 31.16%

Train Epoch: 69 [10000/146292 (7%)]	Loss: 0.149205, Accu: 96.00%
Train Epoch: 69 [20000/146292 (14%)]	Loss: 0.150034, Accu: 96.00%
Train Epoch: 69 [30000/146292 (21%)]	Loss: 0.027422, Accu: 100.00%
Train Epoch: 69 [40000/146292 (27%)]	Loss: 0.076503, Accu: 96.00%
Train Epoch: 69 [50000/146292 (34%)]	Loss: 0.275408, Accu: 92.00%
Train Epoch: 69 [60000/146292 (41%)]	Loss: 0.165483, Accu: 94.00%
Train Epoch: 69 [70000/146292 (48%)]	Loss: 0.091932, Accu: 94.00%
Train Epoch: 69 [80000/146292 (55%)]	Loss: 0.219848, Accu: 94.00%
Train Epoch: 69 [90000/146292 (62%)]	Loss: 0.102777, Accu: 98.00%
Train Epoch: 69 [100000/146292 (68%)]	Loss: 0.186911, Accu: 92.00%
Train Epoch: 69 [110000/146292 (75%)]	Loss: 0.136386, Accu: 98.00%
Train Epoch: 69 [120000/146292 (82%)]	Loss: 0.073163, Accu: 96.00%
Train Epoch: 69 [130000/146292 (89%)]	Loss: 0.133027, Accu: 96.00%
Train Epoch: 69 [140000/146292 (96%)]	Loss: 0.122148, Accu: 96.00%

Test set (34543 samples): Average loss: 0.1270, Accuracy: 31.41%

Train Epoch: 70 [10000/146292 (7%)]	Loss: 0.064443, Accu: 100.00%
Train Epoch: 70 [20000/146292 (14%)]	Loss: 0.191033, Accu: 92.00%
Train Epoch: 70 [30000/146292 (21%)]	Loss: 0.113242, Accu: 96.00%
Train Epoch: 70 [40000/146292 (27%)]	Loss: 0.161431, Accu: 92.00%
Train Epoch: 70 [50000/146292 (34%)]	Loss: 0.361979, Accu: 90.00%
Train Epoch: 70 [60000/146292 (41%)]	Loss: 0.120242, Accu: 96.00%
Train Epoch: 70 [70000/146292 (48%)]	Loss: 0.169002, Accu: 92.00%
Train Epoch: 70 [80000/146292 (55%)]	Loss: 0.071043, Accu: 100.00%
Train Epoch: 70 [90000/146292 (62%)]	Loss: 0.108099, Accu: 96.00%
Train Epoch: 70 [100000/146292 (68%)]	Loss: 0.348052, Accu: 94.00%
Train Epoch: 70 [110000/146292 (75%)]	Loss: 0.133579, Accu: 92.00%
Train Epoch: 70 [120000/146292 (82%)]	Loss: 0.041579, Accu: 98.00%
Train Epoch: 70 [130000/146292 (89%)]	Loss: 0.295576, Accu: 88.00%
Train Epoch: 70 [140000/146292 (96%)]	Loss: 0.209897, Accu: 92.00%

Test set (34543 samples): Average loss: 0.1270, Accuracy: 31.58%

Train Epoch: 71 [10000/146292 (7%)]	Loss: 0.195326, Accu: 96.00%
Train Epoch: 71 [20000/146292 (14%)]	Loss: 0.080647, Accu: 96.00%
Train Epoch: 71 [30000/146292 (21%)]	Loss: 0.233973, Accu: 92.00%
Train Epoch: 71 [40000/146292 (27%)]	Loss: 0.036743, Accu: 100.00%
Train Epoch: 71 [50000/146292 (34%)]	Loss: 0.170774, Accu: 92.00%
Train Epoch: 71 [60000/146292 (41%)]	Loss: 0.159341, Accu: 94.00%
Train Epoch: 71 [70000/146292 (48%)]	Loss: 0.422321, Accu: 92.00%
Train Epoch: 71 [80000/146292 (55%)]	Loss: 0.088394, Accu: 100.00%
Train Epoch: 71 [90000/146292 (62%)]	Loss: 0.373821, Accu: 88.00%
Train Epoch: 71 [100000/146292 (68%)]	Loss: 0.175104, Accu: 96.00%
Train Epoch: 71 [110000/146292 (75%)]	Loss: 0.153007, Accu: 96.00%
Train Epoch: 71 [120000/146292 (82%)]	Loss: 0.083422, Accu: 96.00%
Train Epoch: 71 [130000/146292 (89%)]	Loss: 0.022307, Accu: 100.00%
Train Epoch: 71 [140000/146292 (96%)]	Loss: 0.155068, Accu: 92.00%

Test set (34543 samples): Average loss: 0.1263, Accuracy: 31.25%

Train Epoch: 72 [10000/146292 (7%)]	Loss: 0.084189, Accu: 96.00%
Train Epoch: 72 [20000/146292 (14%)]	Loss: 0.380346, Accu: 92.00%
Train Epoch: 72 [30000/146292 (21%)]	Loss: 0.058822, Accu: 98.00%
Train Epoch: 72 [40000/146292 (27%)]	Loss: 0.062044, Accu: 96.00%
Train Epoch: 72 [50000/146292 (34%)]	Loss: 0.049853, Accu: 100.00%
Train Epoch: 72 [60000/146292 (41%)]	Loss: 0.167036, Accu: 94.00%
Train Epoch: 72 [70000/146292 (48%)]	Loss: 0.103124, Accu: 98.00%
Train Epoch: 72 [80000/146292 (55%)]	Loss: 0.167422, Accu: 94.00%
Train Epoch: 72 [90000/146292 (62%)]	Loss: 0.037989, Accu: 98.00%
Train Epoch: 72 [100000/146292 (68%)]	Loss: 0.301652, Accu: 90.00%
Train Epoch: 72 [110000/146292 (75%)]	Loss: 0.167832, Accu: 90.00%
Train Epoch: 72 [120000/146292 (82%)]	Loss: 0.264074, Accu: 90.00%
Train Epoch: 72 [130000/146292 (89%)]	Loss: 0.372171, Accu: 90.00%
Train Epoch: 72 [140000/146292 (96%)]	Loss: 0.283660, Accu: 88.00%

Test set (34543 samples): Average loss: 0.1317, Accuracy: 32.10%

Train Epoch: 73 [10000/146292 (7%)]	Loss: 0.121354, Accu: 96.00%
Train Epoch: 73 [20000/146292 (14%)]	Loss: 0.106952, Accu: 94.00%
Train Epoch: 73 [30000/146292 (21%)]	Loss: 0.196312, Accu: 96.00%
Train Epoch: 73 [40000/146292 (27%)]	Loss: 0.074927, Accu: 98.00%
Train Epoch: 73 [50000/146292 (34%)]	Loss: 0.159849, Accu: 98.00%
Train Epoch: 73 [60000/146292 (41%)]	Loss: 0.489698, Accu: 94.00%
Train Epoch: 73 [70000/146292 (48%)]	Loss: 0.202556, Accu: 94.00%
Train Epoch: 73 [80000/146292 (55%)]	Loss: 0.499833, Accu: 84.00%
Train Epoch: 73 [90000/146292 (62%)]	Loss: 0.098661, Accu: 96.00%
Train Epoch: 73 [100000/146292 (68%)]	Loss: 0.382258, Accu: 92.00%
Train Epoch: 73 [110000/146292 (75%)]	Loss: 0.145877, Accu: 96.00%
Train Epoch: 73 [120000/146292 (82%)]	Loss: 0.140171, Accu: 92.00%
Train Epoch: 73 [130000/146292 (89%)]	Loss: 0.250297, Accu: 96.00%
Train Epoch: 73 [140000/146292 (96%)]	Loss: 0.144057, Accu: 92.00%

Test set (34543 samples): Average loss: 0.1307, Accuracy: 31.93%

Train Epoch: 74 [10000/146292 (7%)]	Loss: 0.135453, Accu: 98.00%
Train Epoch: 74 [20000/146292 (14%)]	Loss: 0.090622, Accu: 96.00%
Train Epoch: 74 [30000/146292 (21%)]	Loss: 0.237801, Accu: 92.00%
Train Epoch: 74 [40000/146292 (27%)]	Loss: 0.113756, Accu: 98.00%
Train Epoch: 74 [50000/146292 (34%)]	Loss: 0.108895, Accu: 96.00%
Train Epoch: 74 [60000/146292 (41%)]	Loss: 0.131584, Accu: 96.00%
Train Epoch: 74 [70000/146292 (48%)]	Loss: 0.072169, Accu: 100.00%
Train Epoch: 74 [80000/146292 (55%)]	Loss: 0.069515, Accu: 98.00%
Train Epoch: 74 [90000/146292 (62%)]	Loss: 0.116831, Accu: 94.00%
Train Epoch: 74 [100000/146292 (68%)]	Loss: 0.094340, Accu: 96.00%
Train Epoch: 74 [110000/146292 (75%)]	Loss: 0.118892, Accu: 92.00%
Train Epoch: 74 [120000/146292 (82%)]	Loss: 0.223602, Accu: 94.00%
Train Epoch: 74 [130000/146292 (89%)]	Loss: 0.247175, Accu: 94.00%
Train Epoch: 74 [140000/146292 (96%)]	Loss: 0.097855, Accu: 96.00%

Test set (34543 samples): Average loss: 0.1311, Accuracy: 31.60%

Train Epoch: 75 [10000/146292 (7%)]	Loss: 0.257832, Accu: 92.00%
Train Epoch: 75 [20000/146292 (14%)]	Loss: 0.048969, Accu: 98.00%
Train Epoch: 75 [30000/146292 (21%)]	Loss: 0.119906, Accu: 96.00%
Train Epoch: 75 [40000/146292 (27%)]	Loss: 0.179664, Accu: 94.00%
Train Epoch: 75 [50000/146292 (34%)]	Loss: 0.276750, Accu: 90.00%
Train Epoch: 75 [60000/146292 (41%)]	Loss: 0.098784, Accu: 96.00%
Train Epoch: 75 [70000/146292 (48%)]	Loss: 0.092225, Accu: 96.00%
Train Epoch: 75 [80000/146292 (55%)]	Loss: 0.100638, Accu: 98.00%
Train Epoch: 75 [90000/146292 (62%)]	Loss: 0.111024, Accu: 96.00%
Train Epoch: 75 [100000/146292 (68%)]	Loss: 0.218785, Accu: 92.00%
Train Epoch: 75 [110000/146292 (75%)]	Loss: 0.164215, Accu: 98.00%
Train Epoch: 75 [120000/146292 (82%)]	Loss: 0.511651, Accu: 92.00%
Train Epoch: 75 [130000/146292 (89%)]	Loss: 0.151799, Accu: 94.00%
Train Epoch: 75 [140000/146292 (96%)]	Loss: 0.606263, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1264, Accuracy: 32.24%

Train Epoch: 76 [10000/146292 (7%)]	Loss: 0.092174, Accu: 98.00%
Train Epoch: 76 [20000/146292 (14%)]	Loss: 0.351746, Accu: 86.00%
Train Epoch: 76 [30000/146292 (21%)]	Loss: 0.088151, Accu: 96.00%
Train Epoch: 76 [40000/146292 (27%)]	Loss: 0.061818, Accu: 96.00%
Train Epoch: 76 [50000/146292 (34%)]	Loss: 0.473300, Accu: 92.00%
Train Epoch: 76 [60000/146292 (41%)]	Loss: 0.178183, Accu: 94.00%
Train Epoch: 76 [70000/146292 (48%)]	Loss: 0.042042, Accu: 100.00%
Train Epoch: 76 [80000/146292 (55%)]	Loss: 0.069090, Accu: 98.00%
Train Epoch: 76 [90000/146292 (62%)]	Loss: 0.235885, Accu: 88.00%
Train Epoch: 76 [100000/146292 (68%)]	Loss: 0.123762, Accu: 98.00%
Train Epoch: 76 [110000/146292 (75%)]	Loss: 0.146825, Accu: 96.00%
Train Epoch: 76 [120000/146292 (82%)]	Loss: 0.048182, Accu: 100.00%
Train Epoch: 76 [130000/146292 (89%)]	Loss: 0.147156, Accu: 98.00%
Train Epoch: 76 [140000/146292 (96%)]	Loss: 0.242312, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1334, Accuracy: 30.91%

Train Epoch: 77 [10000/146292 (7%)]	Loss: 0.120777, Accu: 98.00%
Train Epoch: 77 [20000/146292 (14%)]	Loss: 0.085664, Accu: 98.00%
Train Epoch: 77 [30000/146292 (21%)]	Loss: 0.073035, Accu: 96.00%
Train Epoch: 77 [40000/146292 (27%)]	Loss: 0.122862, Accu: 96.00%
Train Epoch: 77 [50000/146292 (34%)]	Loss: 0.074883, Accu: 98.00%
Train Epoch: 77 [60000/146292 (41%)]	Loss: 0.054556, Accu: 98.00%
Train Epoch: 77 [70000/146292 (48%)]	Loss: 0.158236, Accu: 94.00%
Train Epoch: 77 [80000/146292 (55%)]	Loss: 0.123092, Accu: 96.00%
Train Epoch: 77 [90000/146292 (62%)]	Loss: 0.256991, Accu: 92.00%
Train Epoch: 77 [100000/146292 (68%)]	Loss: 0.076333, Accu: 98.00%
Train Epoch: 77 [110000/146292 (75%)]	Loss: 0.099611, Accu: 96.00%
Train Epoch: 77 [120000/146292 (82%)]	Loss: 0.205044, Accu: 94.00%
Train Epoch: 77 [130000/146292 (89%)]	Loss: 0.170562, Accu: 92.00%
Train Epoch: 77 [140000/146292 (96%)]	Loss: 0.099602, Accu: 96.00%

Test set (34543 samples): Average loss: 0.1290, Accuracy: 32.45%

Train Epoch: 78 [10000/146292 (7%)]	Loss: 0.274062, Accu: 90.00%
Train Epoch: 78 [20000/146292 (14%)]	Loss: 0.178115, Accu: 94.00%
Train Epoch: 78 [30000/146292 (21%)]	Loss: 0.280172, Accu: 92.00%
Train Epoch: 78 [40000/146292 (27%)]	Loss: 0.244480, Accu: 94.00%
Train Epoch: 78 [50000/146292 (34%)]	Loss: 0.156209, Accu: 94.00%
Train Epoch: 78 [60000/146292 (41%)]	Loss: 0.132691, Accu: 94.00%
Train Epoch: 78 [70000/146292 (48%)]	Loss: 0.380153, Accu: 92.00%
Train Epoch: 78 [80000/146292 (55%)]	Loss: 0.186881, Accu: 96.00%
Train Epoch: 78 [90000/146292 (62%)]	Loss: 0.127509, Accu: 96.00%
Train Epoch: 78 [100000/146292 (68%)]	Loss: 0.065868, Accu: 98.00%
Train Epoch: 78 [110000/146292 (75%)]	Loss: 0.193420, Accu: 96.00%
Train Epoch: 78 [120000/146292 (82%)]	Loss: 0.184457, Accu: 92.00%
Train Epoch: 78 [130000/146292 (89%)]	Loss: 0.220292, Accu: 92.00%
Train Epoch: 78 [140000/146292 (96%)]	Loss: 0.038709, Accu: 100.00%

Test set (34543 samples): Average loss: 0.1306, Accuracy: 32.08%

Train Epoch: 79 [10000/146292 (7%)]	Loss: 0.044882, Accu: 100.00%
Train Epoch: 79 [20000/146292 (14%)]	Loss: 0.096055, Accu: 96.00%
Train Epoch: 79 [30000/146292 (21%)]	Loss: 0.354034, Accu: 86.00%
Train Epoch: 79 [40000/146292 (27%)]	Loss: 0.101242, Accu: 94.00%
Train Epoch: 79 [50000/146292 (34%)]	Loss: 0.132188, Accu: 96.00%
Train Epoch: 79 [60000/146292 (41%)]	Loss: 0.131372, Accu: 96.00%
Train Epoch: 79 [70000/146292 (48%)]	Loss: 0.127846, Accu: 96.00%
Train Epoch: 79 [80000/146292 (55%)]	Loss: 0.254597, Accu: 96.00%
Train Epoch: 79 [90000/146292 (62%)]	Loss: 0.156875, Accu: 98.00%
Train Epoch: 79 [100000/146292 (68%)]	Loss: 0.115858, Accu: 94.00%
Train Epoch: 79 [110000/146292 (75%)]	Loss: 0.655756, Accu: 86.00%
Train Epoch: 79 [120000/146292 (82%)]	Loss: 0.063283, Accu: 98.00%
Train Epoch: 79 [130000/146292 (89%)]	Loss: 0.127123, Accu: 96.00%
Train Epoch: 79 [140000/146292 (96%)]	Loss: 0.231678, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1336, Accuracy: 31.56%

Train Epoch: 80 [10000/146292 (7%)]	Loss: 0.146467, Accu: 96.00%
Train Epoch: 80 [20000/146292 (14%)]	Loss: 0.134338, Accu: 94.00%
Train Epoch: 80 [30000/146292 (21%)]	Loss: 0.107889, Accu: 94.00%
Train Epoch: 80 [40000/146292 (27%)]	Loss: 0.105356, Accu: 96.00%
Train Epoch: 80 [50000/146292 (34%)]	Loss: 0.186701, Accu: 94.00%
Train Epoch: 80 [60000/146292 (41%)]	Loss: 0.165696, Accu: 96.00%
Train Epoch: 80 [70000/146292 (48%)]	Loss: 0.079736, Accu: 98.00%
Train Epoch: 80 [80000/146292 (55%)]	Loss: 0.092731, Accu: 94.00%
Train Epoch: 80 [90000/146292 (62%)]	Loss: 0.201385, Accu: 90.00%
Train Epoch: 80 [100000/146292 (68%)]	Loss: 0.187350, Accu: 92.00%
Train Epoch: 80 [110000/146292 (75%)]	Loss: 0.218567, Accu: 94.00%
Train Epoch: 80 [120000/146292 (82%)]	Loss: 0.132386, Accu: 98.00%
Train Epoch: 80 [130000/146292 (89%)]	Loss: 0.145304, Accu: 94.00%
Train Epoch: 80 [140000/146292 (96%)]	Loss: 0.191765, Accu: 90.00%

Test set (34543 samples): Average loss: 0.1341, Accuracy: 31.23%

Train Epoch: 81 [10000/146292 (7%)]	Loss: 0.067794, Accu: 98.00%
Train Epoch: 81 [20000/146292 (14%)]	Loss: 0.033424, Accu: 100.00%
Train Epoch: 81 [30000/146292 (21%)]	Loss: 0.156163, Accu: 96.00%
Train Epoch: 81 [40000/146292 (27%)]	Loss: 0.053316, Accu: 98.00%
Train Epoch: 81 [50000/146292 (34%)]	Loss: 0.202241, Accu: 96.00%
Train Epoch: 81 [60000/146292 (41%)]	Loss: 0.489832, Accu: 90.00%
Train Epoch: 81 [70000/146292 (48%)]	Loss: 0.137132, Accu: 96.00%
Train Epoch: 81 [80000/146292 (55%)]	Loss: 0.137590, Accu: 94.00%
Train Epoch: 81 [90000/146292 (62%)]	Loss: 0.040797, Accu: 98.00%
Train Epoch: 81 [100000/146292 (68%)]	Loss: 0.063856, Accu: 98.00%
Train Epoch: 81 [110000/146292 (75%)]	Loss: 0.369784, Accu: 96.00%
Train Epoch: 81 [120000/146292 (82%)]	Loss: 0.291927, Accu: 94.00%
Train Epoch: 81 [130000/146292 (89%)]	Loss: 0.188368, Accu: 96.00%
Train Epoch: 81 [140000/146292 (96%)]	Loss: 0.086458, Accu: 98.00%

Test set (34543 samples): Average loss: 0.1289, Accuracy: 31.87%

Train Epoch: 82 [10000/146292 (7%)]	Loss: 0.123905, Accu: 94.00%
Train Epoch: 82 [20000/146292 (14%)]	Loss: 0.276965, Accu: 94.00%
Train Epoch: 82 [30000/146292 (21%)]	Loss: 0.004594, Accu: 100.00%
Train Epoch: 82 [40000/146292 (27%)]	Loss: 0.170010, Accu: 94.00%
Train Epoch: 82 [50000/146292 (34%)]	Loss: 0.122829, Accu: 96.00%
Train Epoch: 82 [60000/146292 (41%)]	Loss: 0.357714, Accu: 92.00%
Train Epoch: 82 [70000/146292 (48%)]	Loss: 0.439537, Accu: 84.00%
Train Epoch: 82 [80000/146292 (55%)]	Loss: 0.220165, Accu: 94.00%
Train Epoch: 82 [90000/146292 (62%)]	Loss: 0.168007, Accu: 94.00%
Train Epoch: 82 [100000/146292 (68%)]	Loss: 0.055389, Accu: 98.00%
Train Epoch: 82 [110000/146292 (75%)]	Loss: 0.264510, Accu: 92.00%
Train Epoch: 82 [120000/146292 (82%)]	Loss: 0.237025, Accu: 90.00%
Train Epoch: 82 [130000/146292 (89%)]	Loss: 0.172122, Accu: 98.00%
Train Epoch: 82 [140000/146292 (96%)]	Loss: 0.102181, Accu: 98.00%

Test set (34543 samples): Average loss: 0.1246, Accuracy: 31.81%

Train Epoch: 83 [10000/146292 (7%)]	Loss: 0.058715, Accu: 98.00%
Train Epoch: 83 [20000/146292 (14%)]	Loss: 0.139278, Accu: 94.00%
Train Epoch: 83 [30000/146292 (21%)]	Loss: 0.178740, Accu: 94.00%
Train Epoch: 83 [40000/146292 (27%)]	Loss: 0.179298, Accu: 92.00%
Train Epoch: 83 [50000/146292 (34%)]	Loss: 0.109752, Accu: 100.00%
Train Epoch: 83 [60000/146292 (41%)]	Loss: 0.216105, Accu: 86.00%
Train Epoch: 83 [70000/146292 (48%)]	Loss: 0.176367, Accu: 94.00%
Train Epoch: 83 [80000/146292 (55%)]	Loss: 0.249990, Accu: 92.00%
Train Epoch: 83 [90000/146292 (62%)]	Loss: 0.034545, Accu: 100.00%
Train Epoch: 83 [100000/146292 (68%)]	Loss: 0.289101, Accu: 92.00%
Train Epoch: 83 [110000/146292 (75%)]	Loss: 0.154350, Accu: 96.00%
Train Epoch: 83 [120000/146292 (82%)]	Loss: 0.196046, Accu: 94.00%
Train Epoch: 83 [130000/146292 (89%)]	Loss: 0.134364, Accu: 96.00%
Train Epoch: 83 [140000/146292 (96%)]	Loss: 0.179454, Accu: 96.00%

Test set (34543 samples): Average loss: 0.1351, Accuracy: 31.55%

Train Epoch: 84 [10000/146292 (7%)]	Loss: 0.231618, Accu: 92.00%
Train Epoch: 84 [20000/146292 (14%)]	Loss: 0.293572, Accu: 90.00%
Train Epoch: 84 [30000/146292 (21%)]	Loss: 0.287859, Accu: 90.00%
Train Epoch: 84 [40000/146292 (27%)]	Loss: 0.460575, Accu: 88.00%
Train Epoch: 84 [50000/146292 (34%)]	Loss: 0.069613, Accu: 96.00%
Train Epoch: 84 [60000/146292 (41%)]	Loss: 0.203375, Accu: 92.00%
Train Epoch: 84 [70000/146292 (48%)]	Loss: 0.144561, Accu: 96.00%
Train Epoch: 84 [80000/146292 (55%)]	Loss: 0.238024, Accu: 94.00%
Train Epoch: 84 [90000/146292 (62%)]	Loss: 0.065944, Accu: 98.00%
Train Epoch: 84 [100000/146292 (68%)]	Loss: 0.068172, Accu: 98.00%
Train Epoch: 84 [110000/146292 (75%)]	Loss: 0.100475, Accu: 96.00%
Train Epoch: 84 [120000/146292 (82%)]	Loss: 0.154574, Accu: 92.00%
Train Epoch: 84 [130000/146292 (89%)]	Loss: 0.190874, Accu: 92.00%
Train Epoch: 84 [140000/146292 (96%)]	Loss: 0.436881, Accu: 92.00%

Test set (34543 samples): Average loss: 0.1293, Accuracy: 31.06%

Train Epoch: 85 [10000/146292 (7%)]	Loss: 0.148932, Accu: 96.00%
Train Epoch: 85 [20000/146292 (14%)]	Loss: 0.083189, Accu: 96.00%
Train Epoch: 85 [30000/146292 (21%)]	Loss: 0.081042, Accu: 96.00%
Train Epoch: 85 [40000/146292 (27%)]	Loss: 0.054009, Accu: 100.00%
Train Epoch: 85 [50000/146292 (34%)]	Loss: 0.115880, Accu: 94.00%
Train Epoch: 85 [60000/146292 (41%)]	Loss: 0.241252, Accu: 86.00%
Train Epoch: 85 [70000/146292 (48%)]	Loss: 0.068524, Accu: 100.00%
Train Epoch: 85 [80000/146292 (55%)]	Loss: 0.455616, Accu: 90.00%
Train Epoch: 85 [90000/146292 (62%)]	Loss: 0.191625, Accu: 90.00%
Train Epoch: 85 [100000/146292 (68%)]	Loss: 0.200514, Accu: 96.00%
Train Epoch: 85 [110000/146292 (75%)]	Loss: 0.210883, Accu: 94.00%
Train Epoch: 85 [120000/146292 (82%)]	Loss: 0.325086, Accu: 94.00%
Train Epoch: 85 [130000/146292 (89%)]	Loss: 0.202831, Accu: 94.00%
Train Epoch: 85 [140000/146292 (96%)]	Loss: 0.104749, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1317, Accuracy: 31.53%

Train Epoch: 86 [10000/146292 (7%)]	Loss: 0.070317, Accu: 96.00%
Train Epoch: 86 [20000/146292 (14%)]	Loss: 0.060448, Accu: 98.00%
Train Epoch: 86 [30000/146292 (21%)]	Loss: 0.061406, Accu: 98.00%
Train Epoch: 86 [40000/146292 (27%)]	Loss: 0.221857, Accu: 94.00%
Train Epoch: 86 [50000/146292 (34%)]	Loss: 0.185996, Accu: 96.00%
Train Epoch: 86 [60000/146292 (41%)]	Loss: 0.163566, Accu: 94.00%
Train Epoch: 86 [70000/146292 (48%)]	Loss: 0.162168, Accu: 90.00%
Train Epoch: 86 [80000/146292 (55%)]	Loss: 0.234126, Accu: 92.00%
Train Epoch: 86 [90000/146292 (62%)]	Loss: 0.097185, Accu: 96.00%
Train Epoch: 86 [100000/146292 (68%)]	Loss: 0.125318, Accu: 96.00%
Train Epoch: 86 [110000/146292 (75%)]	Loss: 0.175641, Accu: 98.00%
Train Epoch: 86 [120000/146292 (82%)]	Loss: 0.399753, Accu: 90.00%
Train Epoch: 86 [130000/146292 (89%)]	Loss: 0.106994, Accu: 96.00%
Train Epoch: 86 [140000/146292 (96%)]	Loss: 0.232191, Accu: 92.00%

Test set (34543 samples): Average loss: 0.1326, Accuracy: 31.93%

Train Epoch: 87 [10000/146292 (7%)]	Loss: 0.167017, Accu: 94.00%
Train Epoch: 87 [20000/146292 (14%)]	Loss: 0.037759, Accu: 100.00%
Train Epoch: 87 [30000/146292 (21%)]	Loss: 0.116657, Accu: 98.00%
Train Epoch: 87 [40000/146292 (27%)]	Loss: 0.052303, Accu: 100.00%
Train Epoch: 87 [50000/146292 (34%)]	Loss: 0.146913, Accu: 96.00%
Train Epoch: 87 [60000/146292 (41%)]	Loss: 0.415489, Accu: 88.00%
Train Epoch: 87 [70000/146292 (48%)]	Loss: 0.318892, Accu: 90.00%
Train Epoch: 87 [80000/146292 (55%)]	Loss: 0.063442, Accu: 98.00%
Train Epoch: 87 [90000/146292 (62%)]	Loss: 0.098781, Accu: 98.00%
Train Epoch: 87 [100000/146292 (68%)]	Loss: 0.138114, Accu: 92.00%
Train Epoch: 87 [110000/146292 (75%)]	Loss: 0.061479, Accu: 98.00%
Train Epoch: 87 [120000/146292 (82%)]	Loss: 0.367050, Accu: 88.00%
Train Epoch: 87 [130000/146292 (89%)]	Loss: 0.093419, Accu: 96.00%
Train Epoch: 87 [140000/146292 (96%)]	Loss: 0.119946, Accu: 96.00%

Test set (34543 samples): Average loss: 0.1372, Accuracy: 31.18%

Train Epoch: 88 [10000/146292 (7%)]	Loss: 0.186016, Accu: 94.00%
Train Epoch: 88 [20000/146292 (14%)]	Loss: 0.202146, Accu: 92.00%
Train Epoch: 88 [30000/146292 (21%)]	Loss: 0.064838, Accu: 98.00%
